MasterID	id	Volume	PageNum	StartMonth	StartYear	EndMonth	EndYear	EventTimeframe	Guberniya1	Guberniya2	Guberniya3	Guberniya4	NumUyezd	NumVillage	NumEstate	PeasantType	PeasantNum	PeasantCause1	PeasantCause2	PeasantCause3	PeasantCause4	PeasantCause5	PeasantAction1	PeasantAction2	PeasantAction3	PeasantAction4	PeasantAction5	GovtResponse1	GovtResponse2	GovtResponse3	GovtResponse4	GovtResponse5	Notable	TimeStamp	Problem	UyezdNum	VillageNum	PubNum	PubCause	Notes	Translation	EstateNum
1984	479	3	611	7	1861	7	1861	3	48				1	1	1	8		9999					7					1					0	"2010-07-18 14:53:41"	0							"."
1985	480	3	611	7	1861	7	1861	3	49				1	1	1	8		9999					7					1					0	"2010-07-18 14:54:20"	0							"."
1986	481	3	611	7	1861	7	1861	3	48				1	5	3	8		9999					30					9999					0	"2010-07-18 14:54:57"	0							"."
1987	482	3	611	7	1861	12	1863	3	21				1	9999	1	8	"473"	9999					5					9999					0	"2010-07-18 14:55:47"	0							"."
1988	483	3	611	7	1861	7	1861	3	42				1	9999	1	8		9999					30					1					0	"2010-07-18 14:57:11"	0							"."
1989	484	3	612	7	1861	7	1861	3	7				1	9999	2	8		15					3					1					0	"2010-07-20 15:01:06"	0							"."
1990	485	3	612	7	1861	7	1861	3	49				1	7	1	8	"835"	9999					7					1					0	"2010-07-20 15:06:22"	0							"."
1991	486	3	612	7	1861	7	1861	3	4				1	2	9999	3		9999					30					1					0	"2010-07-20 15:07:13"	0							"."
1992	487	3	612	7	1861	7	1861	3	47				1	3	1	8		4					3	2				9999					0	"2010-07-20 15:07:52"	0							"."
1993	488	3	612	7	1861	7	1861	3	42				1	9999	2	8		9999					7					1					0	"2010-07-20 15:08:48"	0							"."
1994	489	3	612	7	1861	7	1861	3	15				1	7	1	8	"1700"	9999					7	23				1					0	"2010-07-20 15:10:15"	0							"."
1995	490	3	612	7	1861	9	1861	3	47				1	1	1	8		9999					7					9999					0	"2010-07-20 15:11:00"	0							"."
1996	491	3	612	7	1861	7	1861	3	7				1	9999	6	8		15					39	2	36	3		1					0	"2010-07-20 15:11:37"	0					"Action is REP: refusal to elect municipal government."		"10"
1997	492	3	613	7	1861	7	1861	3	32				1	1	1	8		9999					7					1					1	"2010-07-20 15:16:37"	0					"Note: military detachment refused to go cease the peasant unrest."		"."
1998	493	3	613	7	1861	8	1861	3	29				1	6	1	8	"2100"	9999					7	5				1					0	"2010-07-20 15:23:19"	0							"."
1999	494	3	613	7	1861	9	1861	3	47				1	9999	1	8		9999					7					9999					0	"2010-07-20 15:24:18"	0							"."
2000	495	3	613	7	1861	8	1861	3	19				1	9999	6	8	"More than 850"	9999					7					1					0	"2010-07-20 15:24:47"	0							"6"
2001	496	3	613	7	1861	7	1861	1	9				1	1	1	2		18					2					9999					0	"2010-07-20 15:25:49"	0							"."
2002	497	3	613	7	1861	7	1861	3	32				1	1	1	8		9999					30					1					0	"2010-07-20 15:28:12"	0							"."
2003	498	3	613	7	1861	7	1861	3	40				1	9999	1	8		9999					7					9999					0	"2010-07-20 15:31:41"	0							"."
2004	499	3	613	7	1861	7	1861	3	42				1	9999	4	8		9999					7					9999					0	"2010-07-20 15:33:24"	0							"."
2005	500	3	613	7	1861	7	1861	3	8				1	9999	1	8		9999					7					9999					0	"2010-07-20 15:34:04"	0							"."
2006	501	3	613	7	1861	8	1861	3	15				4	6	3	8		9999					7					1					0	"2010-07-20 15:34:36"	0							"."
2007	502	3	614	7	1861	7	1861	3	43				1	7	1	8	"67 tiaglo"	1					7	5				1					0	"2010-07-20 15:38:09"	0					"Note: refuse to provide barshchina in addition to obrok."		"."
2008	503	3	613	7	1861	7	1861	3	8				1	2	1	8		1					7	5				1					0	"2010-07-20 15:39:23"	0							"."
2009	504	3	614	7	1861	8	1861	3	14				1	9999	1	8		15					3	35				1					0	"2010-07-20 15:40:29"	0					"Note: the peasants also burned volost government papers."		"."
2010	505	3	614	7	1861	7	1861	3	17				1	9999	1	8		9999					7					9999					0	"2010-07-20 15:42:06"	0							"."
2011	506	3	613	7	1861	7	1861	3	18				1	2	2	8		9999					23					9999					0	"2010-07-20 15:45:16"	0							"."
2012	507	3	614	7	1861	7	1861	3	18				1	3	1	8		9999					2					9999					0	"2010-07-20 15:47:18"	0					"Action: purposefully bad work on land. TODO: TIMING, TEMP. OBLIGATED?"		"."
2013	508	3	614	7	1861	7	1861	3	17				1	9999	1	8		9999					7	36				1					0	"2010-07-20 15:48:30"	0							"."
2014	509	3	614	7	1861	7	1861	3	36				1	2	1	8		9999					7	36				3	1				0	"2010-07-20 15:49:24"	0							"."
2015	510	3	615	7	1861	7	1861	1	34				1	1	1	3	"4"	9999					24					9999					0	"2010-07-20 15:51:24"	0							"."
2016	511	3	615	7	1861	7	1861	3	16				1	2	1	8		1					39	7				9999					0	"2010-07-20 15:52:04"	0					"Action is REP: refusal to elect the village gov."		"."
2017	512	3	615	7	1861	7	1861	3	7				1	9999	1	8		9999					30					1					0	"2010-07-20 15:53:12"	0							"."
2018	513	3	615	7	1861	7	1861	3	26				1	1	1	8	"165"	24					30					1					0	"2010-07-20 15:59:24"	0							"."
2019	514	2	615	7	1861	4	1862	3	8				1	1	1	8		4					5					9999					0	"2010-07-20 16:00:58"	0							"."
2020	515	3	615	7	1861	7	1861	3	15				1	1	1	8		9999					7					1					0	"2010-07-20 16:01:51"	0							"."
2021	516	3	615	7	1861	7	1861	3	28				1	1	1	8		9999					7					1					0	"2010-07-20 16:02:36"	0							"."
2022	517	3	615	7	1861	7	1861	3	42				1	9999	1	8		9999					7					1					0	"2010-07-20 16:03:14"	0							"."
2023	518	3	616	7	1861	8	1861	3	4				1	1	1	8		1					7					9999					0	"2010-07-20 16:04:02"	0							"."
2024	519	3	616	7	1861	7	1861	3	47				1	4	1	8		9999					3					9999					0	"2010-07-20 16:06:14"	0							"."
2025	520	3	616	7	1861	7	1861	3	42				1	9999	3	8		9999					7					1					0	"2010-07-20 16:07:03"	0							"."
2026	521	3	616	7	1861	11	1861	3	29				1	5	2	8		9999					3					1					0	"2010-07-20 16:07:50"	0							"."
2027	522	3	616	7	1861	7	1861	3	12				1	2	1	8		9999					3	2	39			1					0	"2010-07-20 16:09:42"	0					"Action is REP: peasants refuse to choose the \"elder.\""		"."
2028	523	3	616	7	1861	12	1861	3	41				1	9999	1	8		20					2	7				1					0	"2010-07-20 16:10:52"	0							"."
2029	524	3	616	7	1861	7	1861	3	43				1	3	1	8	"164"	4					5					1					0	"2010-07-20 16:11:55"	0							"."
2030	525	3	616	6	1861	7	1861	3	18				1	3	1	8		1					7					9999					0	"2010-07-20 16:13:15"	0							"."
2031	526	3	617	7	1861	7	1861	3	39				1	1	1	8		9999					7					9999					0	"2010-07-22 00:32:05"	0							"."
2032	527	3	617	7	1861	7	1861	3	29				1	9999	1	8		15					1					9999					0	"2010-07-22 00:34:56"	0							"."
2033	528	3	617	7	1861	9	1861	3	25				1	1	1	8		5	24				2					1					0	"2010-07-22 00:36:02"	0							"."
2034	529	3	617	7	1861	8	1861	3	51				1	1	1	8		12					5					9999					1	"2010-07-22 00:37:13"	0					"Note: opinion of a peasant that all people are equal."		"."
2035	530	3	617	7	1861	7	1861	3	10				1	9999	1	8	"199"	9999					7					9999					0	"2010-07-22 00:38:25"	0							"."
2036	531	3	617	7	1861	7	1861	3	28				1	9999	1	8		9999					2					9999					0	"2010-07-22 00:39:11"	0							"."
2037	532	3	617	7	1861	8	1861	3	32				1	3	2	8		9999					30					1					0	"2010-07-22 00:40:41"	0							"."
2038	533	3	617	7	1861	8	1861	3	15				1	2	2	8	"21 tiaglo"	12					7					9999					0	"2010-07-22 00:41:37"	0							"."
2039	534	3	617	7	1861	7	1861	3	18				6	9999	6	8	"59358"	9999					5					9999					0	"2010-07-22 00:43:00"	0	8						"127"
2040	535	3	617	7	1861	4	1866	3	49				1	5	2	8		9999					21	5	2			1					0	"2010-07-22 00:45:01"	0							"."
2041	536	3	618	7	1861	7	1861	3	28				1	2	1	8		9999					3					1					0	"2010-07-22 00:46:36"	0							"."
2042	537	3	618	7	1861	7	1861	3	12				2	4	9999	8		15					7					9999					0	"2010-07-22 00:48:04"	0							"."
2043	538	3	618	7	1861	7	1861	3	12				1	5	1	8		15					7					1					0	"2010-07-22 00:49:05"	0							"."
2044	539	3	618	8	1861	12	1861	3	13				1	2	1	8		9999					6					9999					0	"2010-07-22 00:50:01"	0							"."
2045	540	3	618	8	1861	8	1861	3	12				1	1	9999	8		15	12				30					9999					0	"2010-07-22 00:51:00"	0							"."
2046	541	3	618	8	1861	8	1861	3	34				1	1	1	8	"50"	9999					7					9999					0	"2010-07-22 00:52:03"	0							"."
2047	542	3	618	8	1861	9	1861	3	37				1	3	1	8	"more than 200"	9999					7					9999					0	"2010-07-22 00:53:07"	0							"."
2048	543	3	618	8	1861	3	1862	3	34				1	4	1	8		9999					3					9999					0	"2010-07-22 00:53:57"	0							"."
2049	544	3	618	8	1861	8	1861	3	36				1	1	1	8		15					2					9999					0	"2010-07-22 00:55:02"	0					"Cause: dissatisfaction with \"mirskoi posrednik\" (peace mediator)."		"."
2050	545	3	618	8	1861	8	1861	3	49				1	1	1	8		9999					30					1					0	"2010-07-22 00:56:04"	0							"."
2051	546	3	618	8	1861	8	1861	3	32				1	1	9999	8		9999					30					1					0	"2010-07-22 00:56:50"	0							"."
2052	547	3	619	8	1861	8	1861	3	7				1	9999	1	8		15					3	36				1					0	"2010-07-22 00:57:51"	0							"."
2053	548	3	619	8	1861	10	1861	3	26				1	1	1	8		20					2	39				1					0	"2010-07-22 00:58:48"	0					"Action is REP: peasants refuse to re-elect the village headman."		"."
2054	549	3	619	8	1861	10	1861	3	14				1	9999	1	8		9999					2	39				1					0	"2010-07-22 01:00:32"	0					"Action is REP: refusal to reelect management and government officials."		"."
2055	550	3	619	8	1861	8	1861	3	14				1	9999	1	8		15					3					1					0	"2010-07-22 01:02:33"	0							"."
2056	551	3	619	8	1861	8	1861	3	8				1	1	1	8		9999					7					1					0	"2010-07-22 01:03:30"	0							"."
2057	552	3	619	8	1861	8	1861	3	42				1	9999	1	8		9999					30					9999					0	"2010-07-22 01:04:19"	0							"."
2058	553	3	619	8	1861	8	1861	3	29				1	2	1	8		22	5				1					1					0	"2010-07-22 01:05:01"	0							"."
2059	554	3	619	8	1861	8	1861	3	47				1	9999	1	8		9999					3	2				9999					0	"2010-07-22 01:06:25"	0							"."
2060	555	3	619	8	1861	4	1865	3	15				1	1	1	8		5	12				30					9999					0	"2010-07-22 01:07:24"	0							"."
2061	556	3	620	8	1861	10	1861	3	43				1	3	1	8		9999					7					9999					0	"2010-07-22 01:09:04"	0							"."
2062	557	3	620	8	1861	8	1861	3	25				1	9999	1	8		9999					7					9999					0	"2010-07-22 01:09:54"	0							"."
2063	558	3	620	8	1861	8	1861	1	18				1	1	1	8		2	18	17			12					9999					0	"2010-07-22 01:10:51"	0							"."
2064	559	3	620	8	1861	8	1861	3	23				1	1	1	8		15	5				1					9999					0	"2010-07-22 01:12:20"	0							"."
2065	560	3	620	8	1861	8	1861	3	32				1	1	1	8		9999					30					1					0	"2010-07-22 01:13:29"	0							"."
2066	561	3	620	8	1861	8	1861	3	10				1	7	2	8		9999					30					1					0	"2010-07-22 01:14:37"	0							"."
2067	562	3	620	8	1861	8	1861	3	28				1	9999	1	8		9999					30					1					0	"2010-07-22 01:15:35"	0							"."
2068	563	3	620	8	1861	4	1862	3	15				1	6	1	8		15	7	5			7	18				1					0	"2010-07-22 01:16:24"	0							"."
2069	564	3	620	8	1861	8	1861	1	34				1	1	1	8	"8"	8					26					9999					0	"2010-07-22 01:18:04"	0							"."
2070	565	3	620	8	1861	8	1861	3	34				1	9999	1	8		9999					7	2				1					0	"2010-07-22 01:19:12"	0							"."
2071	566	3	621	8	1861	8	1861	3	34				1	9999	1	8	"259"	9999					7					9999					0	"2010-07-22 14:06:07"	0							"."
2072	567	3	621	8	1861	8	1861	3	46				1	1	1	8		1					7					9999					0	"2010-07-22 14:06:45"	0							"."
2073	568	3	621	8	1861	8	1861	3	21				1	9999	7	8		1					7	36				1					0	"2010-07-22 14:07:24"	0							"."
2074	569	3	621	8	1861	8	1861	3	32				1	9999	1	8		9999					3					9999					0	"2010-07-22 14:08:23"	0							"."
2075	570	3	621	8	1861	8	1861	3	18				2	9999	6	8	"27392"	9999					5					9999					0	"2010-07-22 14:14:05"	0							"59"
2076	571	3	621	8	1861	8	1861	3	36				1	9999	1	8		9999					30					1					0	"2010-07-22 14:15:30"	0							"."
2077	572	3	621	8	1861	9	1861	3	29				3	6	9999	8		15	5	22			1					1					0	"2010-07-22 14:16:22"	0					"Note: peasnats want to resettle; they do not want to sign the regulatory charter and accept land allotment because want to resettle to state land."		"."
2078	573	3	621	8	1861	8	1861	3	19				1	9999	6	8	"600"	9999					7					1					0	"2010-07-22 14:24:44"	0							"7"
2079	574	3	622	8	1861	8	1861	3	19				3	9999	6	8		9999					30					1					0	"2010-07-22 14:26:23"	0							"11"
2080	575	3	622	8	1861	10	1861	3	11				1	1	1	8		15					1					9999					0	"2010-07-22 14:27:43"	0							"."
2081	576	3	622	8	1861	11	1861	3	8				1	2	1	8		9999					5					9999					0	"2010-07-22 15:06:08"	0							"."
2082	577	3	622	8	1861	2	1862	3	34				1	7	2	8	"4500"	7	1				5	2				9999					0	"2010-07-22 15:06:45"	0							"."
2083	578	3	622	8	1861	8	1861	3	29				1	2	3	8		9999					7					9999					0	"2010-07-22 15:07:53"	0							"."
2084	579	3	622	8	1861	8	1861	3	3				1	2	9999	3		9999					2					1					0	"2010-07-22 15:08:39"	0							"."
2085	580	3	622	8	1861	9	1861	3	30				1	2	1	8		9999					23					9999					0	"2010-07-22 15:09:17"	0							"."
2086	581	3	622	8	1861	8	1861	3	10				1	1	1	8		9999					23					1					0	"2010-07-22 15:09:56"	0							"."
2087	582	3	622	9	1861	9	1861	3	39				1	1	1	8		19					2					1					0	"2010-07-22 15:10:46"	0							"."
2088	583	3	622	9	1861	10	1861	3	16				1	2	1	8		9999					21					9999					0	"2010-07-22 15:11:39"	0					"Note: 41 hectars = about 82 acres of forest."		"."
2089	584	3	622	9	1861	9	1861	3	34				1	1	1	8		1	24				2					9999					0	"2010-07-22 15:15:14"	0					"Note: peasants refuse to give fellow peasants to police for punishment because they failed to provide barshchina."		"."
2090	585	3	623	9	1861	18	1862	3	16				1	1	1	3		19					2					1					0	"2010-07-22 15:17:44"	0					"Note: peasants refuse to obey because the starshina (elder) is about to be removed."		"."
2091	586	3	623	9	1861	12	1868	3	21				1	9999	1	8		4					5					9999					0	"2010-07-22 15:18:39"	0							"."
2092	587	3	623	9	1861	9	1861	3	51				1	1	1	8	"200"	19					3	2				9999					0	"2010-07-22 15:19:38"	0							"."
2093	588	3	623	9	1861	11	1861	3	29				1	1	1	8		4					5					9999					0	"2010-07-22 15:21:24"	0							"."
2094	589	3	623	9	1861	9	1861	3	8				1	9999	1	8		9999					3					9999					0	"2010-07-22 15:23:04"	0							"."
2095	590	3	623	9	1861	11	1861	3	42				1	9999	1	8		1					7					9999					0	"2010-07-22 15:23:52"	0							"."
2096	591	3	623	9	1861	9	1861	3	9				1	9999	7	8		13					1					9999					0	"2010-07-22 15:24:43"	0					"Note: multiple estates of one landlady, refuse to sign the regulatory charter."		"."
2097	592	3	623	9	1861	10	1861	3	33				1	1	1	8		9999					30					9999					0	"2010-07-22 15:29:00"	0							"."
2098	593	3	623	9	1861	9	1861	3	45				1	9999	1	8		15					1					9999					0	"2010-07-22 15:29:45"	0							"."
2099	594	3	623	9	1861	9	1861	3	22				1	1	9999	8		9999					7					9999					0	"2010-07-22 15:31:15"	0							"."
2100	595	3	623	9	1861	9	1861	3	21				1	1	1	8		9999					2					1					0	"2010-07-22 15:31:55"	0					"Refusal to obey to the landlord, refusal to obey to local authorities"		"."
2101	596	3	624	9	1861	9	1861	1	9				1	1	9999	2	"230"	9999					2					9999					0	"2010-07-22 15:34:40"	0							"."
2102	597	3	624	9	1861	9	1861	3	23				1	3	2	8		15					1					9999					0	"2010-07-22 16:30:57"	0							"."
2103	598	3	624	9	1861	5	1862	3	45				1	2	2	8		22					2					1					0	"2010-07-22 16:31:44"	0							"."
2104	599	3	624	9	1861	10	1861	3	28				1	1	1	8		9999					2	39				1					0	"2010-07-22 16:32:37"	0					"Action is REP: peasants refuse to reelect the headman."		"."
2105	600	3	64	9	1861	11	1861	3	30				1	1	1	8		15					1	39				9999					0	"2010-07-22 16:33:28"	0					"Action is REP: the refusal of the peasants to elect officials to check the regulatory charter."		"."
2106	601	3	624	10	1861	9	1862	3	29				1	1	2	8	"22"	9999					5					9999					0	"2010-07-22 16:34:51"	0							"."
2107	602	3	624	10	1861	11	1861	3	42				1	3	9999	8	"more than 500"	19					30					9999					0	"2010-07-22 16:35:53"	0							"."
2108	603	3	624	10	1861	10	1861	3	15				1	9999	1	8		9999					30					9999					0	"2010-07-22 16:37:25"	0							"."
2109	604	3	625	10	1861	10	1861	3	10				1	1	1	8		9999					3					1					0	"2010-07-22 16:38:11"	0							"."
2110	605	3	625	10	1861	10	1861	3	12				1	1	1	8		15					1					9999					0	"2010-07-22 16:38:44"	0							"."
2111	606	3	625	10	1861	10	1861	3	34				1	1	1	8		9999					7					9999					0	"2010-07-22 16:39:20"	0							"."
2112	607	3	625	10	1861	12	1861	3	49				1	1	1	8		19					2	5				1					0	"2010-07-22 16:39:50"	0							"."
2113	608	3	625	10	1861	10	1861	3	25				1	1	1	8		5	15				1					1					0	"2010-07-22 16:40:59"	0					"Note: peasants refuse to sign the regulatory charter because of dissatisfatory land allotment."		"."
2114	609	3	625	10	1861	10	1861	3	29				1	2	1	8		5					2					1					0	"2010-07-22 16:42:36"	0					"Note: peasants refuse to accept land allotment."		"."
2115	610	3	625	10	1861	10	1861	3	19				1	1	1	8	"17"	15					1	2	7			9999					0	"2010-07-22 16:43:47"	0					"Note: peasants refuse to accept the regulatory charter and give out the active members of the unrest."		"."
2116	611	3	625	10	1861	10	1861	3	17				1	1	1	8	"112"	9999					3	2				1					0	"2010-07-22 16:45:22"	0							"."
2117	612	3	626	10	1861	4	1862	3	8				1	1	1	8		9999					3					9999					0	"2010-07-22 16:46:47"	0							"."
2118	613	3	626	10	1861	10	1861	3	34				1	4	1	8		9999					30					9999					0	"2010-07-22 17:00:04"	0							"."
2119	614	3	626	10	1861	10	1861	3	4				1	1	1	8		5					2					9999					0	"2010-07-22 17:00:42"	0					"Note: peasants refuse to accept and work on land allotment because of poor quality of land."		"."
2120	615	3	626	10	1861	11	1861	3	16				2	9999	7	8		15					1	7				9999					0	"2010-07-22 17:02:00"	0					"Note: multiple estates in two uyezds of one landowner."		"."
2121	616	3	626	10	1861	10	1861	3	49				1	1	1	8		19					2	39				1					0	"2010-07-22 17:03:38"	0					"Action is REP: peasants refuse to reelect the volost headman."		"."
2122	617	3	626	10	1861	3	1862	3	32				1	1	1	8		15					1					9999					0	"2010-07-22 17:04:40"	0							"."
2123	618	3	626	10	1861	10	1861	3	39				1	1	1	8	"up to 700"	5					18					9999					0	"2010-07-22 17:19:58"	0							"."
2124	619	3	626	10	1861	11	1861	3	39				1	2	1	8		15	5				1					9999					0	"2010-07-22 17:20:40"	0					"Note: refusal to accept the regulatory charter because of dissatisfaction with land allotment."		"."
2125	620	3	626	10	1861	11	1861	3	45				1	1	1	8	"649"	15	18				1					1					0	"2010-07-22 17:22:20"	0					"Note: refusal to accept the regulatory charter because their land was seized."		"."
2126	621	3	627	10	1861	10	1861	3	25				1	2	1	8	"17"	2					18					9999					0	"2010-07-22 17:23:55"	0							"."
2127	622	3	627	10	1861	12	1861	3	4				1	9999	1	8		15					1	2				1					0	"2010-07-22 17:25:20"	0							"."
2128	623	3	627	10	1861	10	1861	3	34				1	1	1	8		9999					30					9999					0	"2010-07-22 17:26:18"	0							"."
2129	624	3	627	10	1861	12	1861	3	10				1	6	7	8		15	5				1					1					0	"2010-07-22 17:33:04"	0					"Note: refusal to accept regulatory charters because of decrease of land allotment."		"."
2130	625	3	627	10	1861	11	1861	3	10				1	2	1	8		15					1					9999					0	"2010-07-22 17:36:21"	0							"."
2131	626	3	627	10	1861	10	1861	1	46				1	1	9999	2	"500"	24					2					9999					0	"2010-07-22 17:39:22"	0						"Oct 24. Vyatka gubernia. The refusal of state peasants of Mozarskaya volost of Urzhmsky uyezd to give out  to the local authorities the persons, responsible for the demolition of the house belonging to the peasant Morozov, transferred to them o"	"."
2132	627	3	627	10	1861	10	1861	3	45				1	1	1	3	"30"	9999					30	2				9999					0	"2010-07-22 17:50:18"	0					"Note: the refusal of the witness to help supress the unrest."		"."
2133	628	3	627	10	1861	11	1867	3	43				1	1	1	8	"24"	22					2					9999					0	"2010-07-22 17:52:25"	0							"."
2134	629	3	627	10	1861	12	1861	3	51				1	9999	4	8		15	5				1					9999					0	"2010-07-22 17:53:21"	0					"Note: refusal to accept the regulatory charters because of dissatisfation with land allotment."		"."
2135	630	3	628	10	1861	11	1861	3	6				2	9999	7	3		9999					30					9999					0	"2010-07-22 18:00:14"	0							"."
2136	631	3	628	10	1861	10	1861	3	18				2	9999	2	8		15					1	2				9999					0	"2010-07-22 18:02:25"	0							"."
2137	632	3	628	10	1861	10	1861	3	47				1	9999	1	8		15	5				1					9999					0	"2010-07-22 18:11:52"	0							"."
2138	633	3	628	10	1861	11	1861	3	30				1	1	1	8		15	5				1	18				9999					0	"2010-07-22 18:12:52"	0							"."
2139	634	3	628	10	1861	6	1862	3	39				1	5	1	8		15					7	30				1					0	"2010-07-22 18:13:55"	0					"Note: the peasants protest against the change of the volost headman."		"."
2140	635	3	628	11	1861	11	1861	3	43				1	9999	2	8		9999					7					9999					0	"2010-07-22 18:15:33"	0							"."
2141	636	3	628	11	1861	11	1861	3	19				1	1	1	8		19					2					1					0	"2010-07-22 18:23:30"	0							"."
2142	637	3	628	11	1861	11	1861	3	51				1	9999	2	8	"1500"	9999					3	5				1					0	"2010-07-22 18:24:22"	0							"."
2143	638	3	628	11	1861	2	1862	3	44				1	1	1	8		9999					7					9999					0	"2010-07-22 18:25:39"	0							"."
2144	639	3	629	11	1861	11	1861	3	32				1	1	1	8		15					1					1					0	"2010-07-22 21:53:07"	0							"."
2145	640	3	629	11	1861	11	1861	3	29				1	3	1	8		15	3				1	18				1					0	"2010-07-22 21:53:53"	0							"."
2146	641	3	629	11	1861	11	1861	1	49				1	1	1	8	"5"	28					30					9999					0	"2010-07-22 21:54:56"	0					"MATERIALS: the reading by peasants of the proclamation \"What do the people need\" written by N.P.  Ogarev."		"."
2147	642	3	629	11	1861	11	1861	3	33				1	1	1	8		15					1	2				1					0	"2010-07-22 21:56:42"	0					"Note: refusal of the peasants to sign the regulatory charter and to give to the authorities the active members in the unrest."		"."
2148	643	3	629	11	1861	11	1861	3	43				1	1	1	8		15					1					9999					0	"2010-07-22 21:58:08"	0							"."
2149	644	3	629	11	1861	11	1861	3	32				1	4	1	8		15					1	39				1					0	"2010-07-22 21:59:00"	0					"Action is REP: refusal to elect an authority for inspection of the regulatory charters."		"."
2150	645	3	629	11	1861	5	1862	3	8				1	1	1	8		9999					5					9999					0	"2010-07-22 22:00:47"	0							"."
2151	646	3	629	11	1861	11	1861	3	9				1	1	2	8		15					1	7				1					0	"2010-07-22 22:01:22"	0							"."
2152	647	3	629	11	1861	11	1861	3	10				1	1	1	8	"400"	13					1	36				3					0	"2010-07-22 22:02:22"	0							"."
2153	648	3	630	11	1861	11	1861	1	34				1	1	1	8		2					26					9999					0	"2010-07-22 22:03:40"	0							"."
2154	649	3	630	11	1861	11	1861	3	9				1	1	1	8		5	7				30					1					0	"2010-07-22 22:22:45"	0							"."
2155	650	3	630	11	1861	12	1861	3	9				3	5	3	8	"More than 400"	9999					1	3				1					0	"2010-07-22 22:24:36"	0							"."
2156	651	3	630	11	1861	11	1861	3	10				2	3	1	8		9999					1	7				9999					0	"2010-07-22 22:26:19"	0							"."
2157	652	3	630	11	1861	6	1862	3	33				1	1	1	8		20					2	39				9999					0	"2010-07-22 22:27:22"	0					"Action is REP: resistance by the peasants to the change in the municipal government."		"."
2158	653	3	630	11	1861	11	1861	3	30				1	1	1	8		5					1					9999					0	"2010-07-22 22:28:28"	0							"."
2159	654	3	630	11	1861	3	1863	3	17				1	9999	1	8		9999					1					9999					0	"2010-07-22 22:29:15"	0							"."
2160	655	3	630	11	1861	11	1861	3	23				1	1	1	8		9999					3					9999					0	"2010-07-22 22:30:00"	0							"."
2161	656	3	631	11	1861	11	1861	3	4				1	1	1	8		9999					1					9999					0	"2010-07-22 22:30:38"	0							"."
2162	657	3	631	11	1861	11	1861	3	30				1	1	1	8		5	4				1					9999					0	"2010-07-22 22:31:18"	0							"."
2163	658	3	631	11	1861	11	1861	3	50				1	9999	1	8		4					30					9999					0	"2010-07-22 22:32:59"	0							"."
2164	659	3	631	11	1861	12	1861	3	21				1	1	1	8		22					3	2				9999					0	"2010-07-22 22:34:11"	0							"."
2165	660	3	631	11	1861	12	1861	3	8				1	3	1	8		4					5	36				9999					0	"2010-07-22 22:35:12"	0							"."
2166	661	3	631	11	1861	12	1861	3	28				1	1	1	8		19					2	6				9999					0	"2010-07-22 22:36:20"	0							"."
2167	662	3	631	11	1861	11	1861	3	10				1	1	1	8		13					1					9999					0	"2010-07-22 22:37:52"	0							"."
2168	663	3	621	11	1861	12	1861	3	9				1	1	1	8		15					1	7				1					0	"2010-07-22 22:38:49"	0							"."
2169	664	3	631	11	1861	11	1861	1	8				1	1	1	8		5					1					9999					0	"2010-07-22 22:39:45"	0							"."
2170	665	3	631	11	1861	12	1861	3	32				1	1	1	8		5					1	2				9999					0	"2010-07-22 22:40:27"	0							"."
2171	666	3	632	11	1861	5	1862	3	8				1	1	1	8		17					5	2				9999					0	"2010-07-22 22:41:28"	0							"."
2172	667	3	632	11	1861	12	1861	3	30				1	1	1	8	"115"	5					1					1					0	"2010-07-22 22:53:10"	0							"."
2173	668	3	632	11	1861	1	1862	3	30				1	1	1	8		5	4				1					9999					0	"2010-07-22 22:55:07"	0							"."
2174	669	3	632	11	1861	11	1861	3	48				1	9999	1	8		9999					1					9999					0	"2010-07-22 22:57:52"	0							"."
2175	670	3	632	11	1861	11	1870	3	19				1	1	1	8	"72"	18					5	4				1					0	"2010-07-22 22:58:24"	0							"."
2176	671	3	632	12	1861	12	1861	3	13				1	1	1	8		9999					2	36	39			1					0	"2010-07-22 23:02:05"	0					"Action is REP: refusal to reelect the village headman."		"."
2177	672	3	632	12	1861	1	1862	3	29				1	9999	1	8		9999					31					9999					0	"2010-07-22 23:03:24"	0							"."
2178	673	3	632	12	1861	12	1861	3	32				1	1	1	8		5					1					9999					0	"2010-07-22 23:04:32"	0							"."
2179	674	3	633	12	1861	12	1861	3	43				1	2	1	8		27					30					1					0	"2010-07-22 23:05:36"	0					"Cause is OTHER: the peasants resist the cutting down of the forest which was sold by the landowner."		"."
2180	675	3	633	12	1861	1	1862	3	14				1	9999	1	8	"2339"	15					3	36				3	1				0	"2010-07-22 23:12:08"	0					"Note: the peasants signed the charter and then refused to pay."		"."
2181	676	3	633	12	1861	11	1868	3	34				1	2	1	8		15	5				30					9999					0	"2010-07-22 23:16:07"	0							"."
2182	677	3	633	12	1861	12	1861	3	23				1	1	1	8		9999					1					9999					0	"2010-07-22 23:18:24"	0							"."
2183	678	3	633	12	1861	12	1861	3	10				9999	9999	9999	8		13					1					9999					0	"2010-07-22 23:22:18"	0							"."
2184	679	3	633	12	1861	12	1861	3	29				1	2	1	8		9999					1					1					0	"2010-07-22 23:23:16"	0							"."
2185	680	3	633	12	1861	1	1862	3	14				1	9999	6	8		15					3	6				9999					0	"2010-07-22 23:24:05"	0							"more than 10"
